time_s,x,y,z,vx,vy,vz,ax,ay,az,displacement_norm_m,speed_norm_m_s,acc_norm_m_s2
0.170502,0.000344425,-0.000632788,0.001029858,0.011988926,-0.070831249,0.003975587,-0.171239652,1.011693533,-0.056783911,0.001256844,0.071948631,1.027653266
0.171485,0.000356116,-0.000701861,0.001033735,0.011800374,-0.069717276,0.003913062,-0.212359700,1.254633098,-0.070419521,0.001299244,0.070817084,1.274425267
0.172467,0.000367602,-0.000769724,0.001037544,0.011571952,-0.068367743,0.003837316,-0.252353171,1.490916785,-0.083681553,0.001343169,0.069446262,1.514436392
0.173450,0.000378845,-0.000836147,0.001041272,0.011304876,-0.066789846,0.003748753,-0.290994750,1.719213418,-0.096495291,0.001388133,0.067843473,1.746334465
0.174433,0.000389807,-0.000900911,0.001044907,0.011000586,-0.064992086,0.003647849,-0.328059122,1.938191821,-0.108786019,0.001433674,0.066017353,1.968767310
0.175415,0.000400453,-0.000963805,0.001048437,0.010660743,-0.062984274,0.003535155,-0.363320972,2.146520818,-0.120479022,0.001479359,0.063977868,2.180382752
0.176398,0.000410747,-0.001024627,0.001051851,0.010287229,-0.060777528,0.003411296,-0.396554983,2.342869234,-0.131499584,0.001524784,0.061736310,2.379828616
0.177380,0.000420659,-0.001083188,0.001055138,0.009882146,-0.058384276,0.003276968,-0.427535841,2.525905893,-0.141772989,0.001569575,0.059305303,2.565752727
0.178363,0.000430159,-0.001139311,0.001058288,0.009447819,-0.055818251,0.003132943,-0.456038231,2.694299619,-0.151224521,0.001613394,0.056698799,2.736802908
0.179346,0.000439218,-0.001192834,0.001061292,0.008986796,-0.053094496,0.002980066,-0.481836836,2.846719237,-0.159779466,0.001655931,0.053932076,2.891626986
0.180328,0.000447812,-0.001243609,0.001064142,0.008501842,-0.050229362,0.002819253,-0.504706342,2.981833570,-0.167363106,0.001696909,0.051021744,3.028872784
0.181311,0.000455920,-0.001291507,0.001066831,0.007995947,-0.047240508,0.002651495,-0.524421434,3.098311444,-0.173900728,0.001736082,0.047985740,3.147188127
0.182294,0.000463521,-0.001336415,0.001069351,0.007472322,-0.044146901,0.002477859,-0.540756795,3.194821682,-0.179317614,0.001773237,0.044843330,3.245220840
0.183276,0.000470600,-0.001378240,0.001071699,0.006934398,-0.040968814,0.002299480,-0.553487112,3.270033109,-0.183539049,0.001808189,0.041615108,3.321618747
0.184259,0.000477145,-0.001416909,0.001073869,0.006385828,-0.037727832,0.002117572,-0.562387067,3.322614550,-0.186490319,0.001840786,0.038322999,3.375029674
0.185242,0.000483148,-0.001452372,0.001075859,0.005830487,-0.034446845,0.001933418,-0.567231347,3.351234827,-0.188096706,0.001870906,0.034990254,3.404101444
0.186224,0.000488603,-0.001484601,0.001077668,0.005272470,-0.031150053,0.001748377,-0.567794635,3.354562766,-0.188283495,0.001898458,0.031641453,3.407481882
0.187207,0.000493510,-0.001513593,0.001079296,0.004716096,-0.027862962,0.001563881,-0.563851617,3.331267192,-0.186975970,0.001923381,0.028302508,3.383818813
0.188189,0.000497873,-0.001539371,0.001080743,0.004165903,-0.024612388,0.001381434,-0.555176977,3.280016927,-0.184099417,0.001945648,0.025000654,3.331760062
0.189172,0.000501701,-0.001561984,0.001082012,0.003626650,-0.021426453,0.001202615,-0.541545399,3.199480797,-0.179579119,0.001965260,0.021764461,3.249953454
0.190155,0.000505006,-0.001581511,0.001083108,0.003103320,-0.018334589,0.001029076,-0.522731569,3.088327626,-0.173340360,0.001982253,0.018623822,3.137046812
0.191137,0.000507807,-0.001598057,0.001084036,0.002601115,-0.015367536,0.000862543,-0.498510171,2.945226238,-0.165308425,0.001996695,0.015609963,2.991687962
0.192120,0.000510126,-0.001611763,0.001084806,0.002125460,-0.012557341,0.000704813,-0.468655889,2.768845458,-0.155408599,0.002008684,0.012755436,2.812524728
0.193103,0.000511994,-0.001622798,0.001085425,0.001682001,-0.009937358,0.000557760,-0.432943409,2.557854109,-0.143566165,0.002018356,0.010094123,2.598204935
0.194085,0.000513444,-0.001631366,0.001085906,0.001276605,-0.007542253,0.000423328,-0.391147415,2.310921017,-0.129706407,0.002025876,0.007661234,2.347376408
0.195068,0.000514517,-0.001637706,0.001086262,0.000915359,-0.005407995,0.000303538,-0.343042592,2.026715005,-0.113754611,0.002031446,0.005493308,2.058686970
0.196050,0.000515260,-0.001642092,0.001086508,0.000604575,-0.003571866,0.000200480,-0.288403624,1.703904897,-0.095636061,0.002035303,0.003628213,1.730784448
0.197033,0.000515724,-0.001644836,0.001086662,0.000350784,-0.002072452,0.000116322,-0.227005196,1.341159519,-0.075276040,0.002037717,0.002105145,1.362316665
0.198016,0.000515970,-0.001646288,0.001086744,0.000160738,-0.000949649,0.000053301,-0.158621993,0.937147693,-0.052599833,0.002038995,0.000964630,0.951931446
0.199981,0.000516077,-0.001646920,0.001086779,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.002039551,0.000000000,0.000000000
0.200936,0.000516067,-0.001646803,0.001086811,-0.000031817,0.000363805,0.000098726,-0.064704292,0.739839752,0.200770963,0.002039471,0.000378303,0.769323393
0.201890,0.000515998,-0.001646021,0.001087023,-0.000119893,0.001370876,0.000372016,-0.117990179,1.349119548,0.366111755,0.002038936,0.001425507,1.402883835
0.202845,0.000515823,-0.001644019,0.001087566,-0.000253658,0.002900365,0.000787075,-0.160549686,1.835752113,0.498169661,0.002037566,0.003015949,1.908909383
0.203799,0.000515503,-0.001640354,0.001088561,-0.000423203,0.004838978,0.001313158,-0.193074838,2.207650170,0.599091963,0.002035060,0.005031818,2.295628094
0.204754,0.000515007,-0.001634685,0.001090099,-0.000619282,0.007080970,0.001921569,-0.216257659,2.472726445,0.671025945,0.002031192,0.007363157,2.571268026
0.205708,0.000514315,-0.001626770,0.001092247,-0.000833305,0.009528153,0.002585663,-0.230790174,2.638893662,0.716118888,0.002025810,0.009907864,2.744057238
0.206663,0.000513413,-0.001616458,0.001095045,-0.001057348,0.012089891,0.003280844,-0.237364406,2.714064546,0.736518077,0.002018825,0.012571690,2.822223786
0.207617,0.000512295,-0.001603680,0.001098513,-0.001284142,0.014683100,0.003984566,-0.236672382,2.706151821,0.734370794,0.002010216,0.015268241,2.813995728
0.208572,0.000510963,-0.001588441,0.001102648,-0.001507084,0.017232249,0.004676330,-0.229406125,2.623068212,0.711824322,0.002000015,0.017918978,2.727601122
0.209526,0.000509421,-0.001570818,0.001107431,-0.001720227,0.019669361,0.005337692,-0.216257659,2.472726445,0.671025945,0.001988311,0.020453213,2.571268026
0.210481,0.000507683,-0.001550946,0.001112824,-0.001918287,0.021934013,0.005952252,-0.197919009,2.263039242,0.614122944,0.001975234,0.022808114,2.353224498
0.211436,0.000505765,-0.001529016,0.001118775,-0.002096640,0.023973332,0.006505664,-0.175082201,2.001919330,0.543262605,0.001960955,0.024928703,2.081698594
0.212390,0.000503688,-0.001505265,0.001125220,-0.002251323,0.025742001,0.006985629,-0.148439257,1.697279432,0.460592208,0.001945673,0.026767856,1.764918373
0.213345,0.000501476,-0.001479970,0.001132084,-0.002379032,0.027202255,0.007381900,-0.118682203,1.357032273,0.368259038,0.001929613,0.028286302,1.411111893
0.214299,0.000499156,-0.001453441,0.001139284,-0.002477126,0.028323880,0.007686276,-0.086503064,0.989090578,0.268410378,0.001913012,0.029452626,1.028507211
0.215254,0.000496757,-0.001426012,0.001146727,-0.002543624,0.029084219,0.007892610,-0.052593863,0.601367071,0.163193510,0.001896117,0.030243266,0.625332384
0.216208,0.000494310,-0.001398037,0.001154319,-0.002577202,0.029468165,0.007996802,-0.017646625,0.201774478,0.054755717,0.001879176,0.030642512,0.209815471
0.217163,0.000491848,-0.001369877,0.001161960,-0.002577202,0.029468165,0.007996802,0.017646625,-0.201774478,-0.054755717,0.001862426,0.030642512,0.209815471
0.218117,0.000489401,-0.001341902,0.001169552,-0.002543624,0.029084219,0.007892610,0.052593863,-0.601367071,-0.163193510,0.001846095,0.030243266,0.625332384
0.219072,0.000487002,-0.001314473,0.001176995,-0.002477126,0.028323880,0.007686276,0.086503064,-0.989090578,-0.268410378,0.001830390,0.029452626,1.028507211
0.220026,0.000484682,-0.001287944,0.001184195,-0.002379032,0.027202255,0.007381900,0.118682203,-1.357032273,-0.368259038,0.001815498,0.028286302,1.411111893
0.220981,0.000482470,-0.001262649,0.001191059,-0.002251323,0.025742001,0.006985629,0.148439257,-1.697279432,-0.460592208,0.001801578,0.026767856,1.764918373
0.221935,0.000480393,-0.001238898,0.001197504,-0.002096640,0.023973332,0.006505664,0.175082201,-2.001919330,-0.543262605,0.001788760,0.024928703,2.081698594
0.222890,0.000478475,-0.001216968,0.001203455,-0.001918287,0.021934013,0.005952252,0.197919009,-2.263039242,-0.614122944,0.001777148,0.022808114,2.353224498
0.223845,0.000476737,-0.001197096,0.001208848,-0.001720227,0.019669361,0.005337692,0.216257659,-2.472726445,-0.671025945,0.001766814,0.020453213,2.571268026
0.224799,0.000475195,-0.001179473,0.001213631,-0.001507084,0.017232249,0.004676330,0.229406125,-2.623068212,-0.711824322,0.001757801,0.017918978,2.727601122
0.225754,0.000473863,-0.001164234,0.001217766,-0.001284142,0.014683100,0.003984566,0.236672382,-2.706151821,-0.734370794,0.001750126,0.015268241,2.813995728
0.226708,0.000472745,-0.001151456,0.001221234,-0.001057348,0.012089891,0.003280844,0.237364406,-2.714064546,-0.736518077,0.001743774,0.012571690,2.822223786
0.227663,0.000471843,-0.001141144,0.001224032,-0.000833305,0.009528153,0.002585663,0.230790174,-2.638893662,-0.716118888,0.001738706,0.009907864,2.744057238
0.228617,0.000471151,-0.001133229,0.001226180,-0.000619282,0.007080970,0.001921569,0.216257659,-2.472726445,-0.671025945,0.001734851,0.007363157,2.571268026
0.229572,0.000470655,-0.001127560,0.001227718,-0.000423203,0.004838978,0.001313158,0.193074838,-2.207650170,-0.599091963,0.001732109,0.005031818,2.295628094
0.230526,0.000470335,-0.001123895,0.001228713,-0.000253658,0.002900365,0.000787075,0.160549686,-1.835752113,-0.498169661,0.001730344,0.003015949,1.908909383
0.231481,0.000470160,-0.001121893,0.001229256,-0.000119893,0.001370876,0.000372016,0.117990179,-1.349119548,-0.366111755,0.001729383,0.001425507,1.402883835
0.233390,0.000470081,-0.001120994,0.001229500,-0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,-0.000000000,0.001728952,0.000000000,0.000000000
0.234371,0.000470070,-0.001120946,0.001229490,-0.000032216,0.000144843,-0.000029760,-0.064720844,0.290985460,-0.059787813,0.001728911,0.000151338,0.304032742
0.235351,0.000469998,-0.001120621,0.001229423,-0.000125046,0.000562207,-0.000115515,-0.123645792,0.555912520,-0.114221494,0.001728633,0.000587415,0.580838671
0.236332,0.000469807,-0.001119763,0.001229247,-0.000272892,0.001226924,-0.000252092,-0.176950477,0.795570830,-0.163463289,0.001727899,0.001281937,0.831242842
0.237313,0.000469447,-0.001118142,0.001228914,-0.000470328,0.002114600,-0.000434480,-0.224810531,1.010750037,-0.207675444,0.001726514,0.002209415,1.056070311
0.238293,0.000468870,-0.001115550,0.001228381,-0.000712102,0.003201617,-0.000657826,-0.267401589,1.202239790,-0.247020205,0.001724301,0.003345172,1.256146131
0.239274,0.000468037,-0.001111804,0.001227612,-0.000993132,0.004465131,-0.000917436,-0.304899283,1.370829737,-0.281659820,0.001721104,0.004665340,1.432295359
0.240255,0.000466911,-0.001106742,0.001226572,-0.001308510,0.005883071,-0.001208775,-0.337479247,1.517309528,-0.311756535,0.001716788,0.006146857,1.585343049
0.241235,0.000465461,-0.001100222,0.001225232,-0.001653498,0.007434141,-0.001527468,-0.365317113,1.642468809,-0.337472596,0.001711238,0.007767475,1.716114255
0.242216,0.000463660,-0.001092124,0.001223568,-0.002023533,0.009097820,-0.001869299,-0.388588516,1.747097231,-0.358970249,0.001704358,0.009505751,1.825434033
0.243197,0.000461485,-0.001082348,0.001221559,-0.002414222,0.010854362,-0.002230210,-0.407469088,1.831984441,-0.376411742,0.001696070,0.011341053,1.914127438
0.244177,0.000458919,-0.001070811,0.001219189,-0.002821346,0.012684793,-0.002606302,-0.422134463,1.897920088,-0.389959319,0.001686317,0.013253557,1.983019525
0.245158,0.000455948,-0.001057450,0.001216444,-0.003240856,0.014570916,-0.002993838,-0.432760273,1.945693820,-0.399775229,0.001675060,0.015224251,2.032935348
0.246139,0.000452560,-0.001042220,0.001213314,-0.003668878,0.016495307,-0.003389236,-0.439522152,1.976095286,-0.406021717,0.001662277,0.017234928,2.064699963
0.247119,0.000448750,-0.001025090,0.001209795,-0.004101708,0.018441316,-0.003789076,-0.442595734,1.989914135,-0.408861030,0.001647965,0.019268192,2.079138424
0.248100,0.000444515,-0.001006048,0.001205882,-0.004535816,0.020393068,-0.004190096,-0.442156651,1.987940013,-0.408455414,0.001632139,0.021307458,2.077075787
0.249081,0.000439854,-0.000985095,0.001201577,-0.004967843,0.022335463,-0.004589193,-0.438380536,1.970962571,-0.404967115,0.001614829,0.023336946,2.059337106
0.250061,0.000434773,-0.000962248,0.001196883,-0.005394602,0.024254175,-0.004983425,-0.431443024,1.939771457,-0.398558381,0.001596082,0.025341690,2.026747436
0.251042,0.000429276,-0.000937536,0.001191806,-0.005813079,0.026135651,-0.005370005,-0.421519746,1.895156319,-0.389391457,0.001575961,0.027307529,1.980131833
0.252023,0.000423375,-0.000911003,0.001186354,-0.006220432,0.027967115,-0.005746310,-0.408786337,1.837906805,-0.377628590,0.001554544,0.029221112,1.920315350
0.253004,0.000417080,-0.000882703,0.001180539,-0.006613992,0.029736563,-0.006109873,-0.393418430,1.768812564,-0.363432026,0.001531925,0.031069899,1.848123044
0.253984,0.000410408,-0.000852703,0.001174375,-0.006991261,0.031432767,-0.006458386,-0.375591657,1.688663245,-0.346964013,0.001508209,0.032842158,1.764379968
0.254965,0.000403374,-0.000821080,0.001167878,-0.007349913,0.033045272,-0.006789702,-0.355481653,1.598248495,-0.328386795,0.001483516,0.034526965,1.669911179
0.255946,0.000395999,-0.000787920,0.001161064,-0.007687797,0.034564399,-0.007101832,-0.333264049,1.498357964,-0.307862621,0.001457979,0.036114207,1.565541730
0.256926,0.000388303,-0.000753320,0.001153955,-0.008002930,0.035981242,-0.007392946,-0.309114481,1.389781300,-0.285553735,0.001431741,0.037594578,1.452096677
0.257907,0.000380310,-0.000717384,0.001146572,-0.008293505,0.037287669,-0.007661373,-0.283208580,1.273308152,-0.261622385,0.001404956,0.038959584,1.330401075
0.258888,0.000372045,-0.000680224,0.001138937,-0.008557886,0.038476325,-0.007905602,-0.255721979,1.149728167,-0.236230817,0.001377788,0.040201537,1.201279979
0.259868,0.000363534,-0.000641959,0.001131074,-0.008794607,0.039540627,-0.008124281,-0.226830313,1.019830994,-0.209541278,0.001350407,0.041313560,1.065558442
0.260849,0.000354805,-0.000602714,0.001123011,-0.009002378,0.040474767,-0.008316216,-0.196709215,0.884406282,-0.181716013,0.001322990,0.042289585,0.924061522
0.261830,0.000345887,-0.000562618,0.001114772,-0.009180079,0.041273711,-0.008480372,-0.165534317,0.744243679,-0.152917270,0.001295722,0.043124353,0.777614272
0.262810,0.000336810,-0.000521807,0.001106387,-0.009326762,0.041933201,-0.008615875,-0.133481253,0.600132834,-0.123307295,0.001268785,0.043813412,0.627041747
0.263791,0.000327605,-0.000480419,0.001097883,-0.009441653,0.042449751,-0.008722009,-0.100725656,0.452863395,-0.093048334,0.001242367,0.044353124,0.473169003
0.264772,0.000318302,-0.000438596,0.001089290,-0.009524148,0.042820651,-0.008798217,-0.067443159,0.303225011,-0.062302633,0.001216649,0.044740655,0.316821093
0.265752,0.000308935,-0.000396481,0.001080637,-0.009573818,0.043043966,-0.008844100,-0.033809396,0.152007330,-0.031232440,0.001191811,0.044973982,0.158823074
0.266733,0.000299536,-0.000354220,0.001071954,-0.009590403,0.043118533,-0.008859421,-0.000000000,0.000000000,-0.000000000,0.001168023,0.045051893,0.000000000
0.267714,0.000290136,-0.000311959,0.001063270,-0.009573818,0.043043966,-0.008844100,0.033809396,-0.152007330,0.031232440,0.001145444,0.044973982,0.158823074
0.268694,0.000280769,-0.000269844,0.001054617,-0.009524148,0.042820651,-0.008798217,0.067443159,-0.303225011,0.062302633,0.001124217,0.044740655,0.316821093
0.269675,0.000271466,-0.000228021,0.001046024,-0.009441653,0.042449751,-0.008722009,0.100725656,-0.452863395,0.093048334,0.001104470,0.044353124,0.473169003
0.270656,0.000262261,-0.000186633,0.001037520,-0.009326762,0.041933201,-0.008615875,0.133481253,-0.600132834,0.123307295,0.001086306,0.043813412,0.627041747
0.271636,0.000253184,-0.000145822,0.001029135,-0.009180079,0.041273711,-0.008480372,0.165534317,-0.744243679,0.152917270,0.001069806,0.043124353,0.777614272
0.272617,0.000244266,-0.000105726,0.001020896,-0.009002378,0.040474767,-0.008316216,0.196709215,-0.884406282,0.181716013,0.001055023,0.042289585,0.924061522
0.273598,0.000235537,-0.000066481,0.001012833,-0.008794607,0.039540627,-0.008124281,0.226830313,-1.019830994,0.209541278,0.001041982,0.041313560,1.065558442
0.274578,0.000227026,-0.000028216,0.001004970,-0.008557886,0.038476325,-0.007905602,0.255721979,-1.149728167,0.236230817,0.001030681,0.040201537,1.201279979
0.275559,0.000218761,0.000008944,0.000997335,-0.008293505,0.037287669,-0.007661373,0.283208580,-1.273308152,0.261622385,0.001021085,0.038959584,1.330401075
0.276540,0.000210768,0.000044880,0.000989952,-0.008002930,0.035981242,-0.007392946,0.309114481,-1.389781300,0.285553735,0.001013135,0.037594578,1.452096677
0.277520,0.000203072,0.000079480,0.000982843,-0.007687797,0.034564399,-0.007101832,0.333264049,-1.498357964,0.307862621,0.001006745,0.036114207,1.565541730
0.278501,0.000195697,0.000112640,0.000976029,-0.007349913,0.033045272,-0.006789702,0.355481653,-1.598248495,0.328386795,0.001001808,0.034526965,1.669911179
0.279482,0.000188663,0.000144263,0.000969532,-0.006991261,0.031432767,-0.006458386,0.375591657,-1.688663245,0.346964013,0.000998197,0.032842158,1.764379968
0.280462,0.000181991,0.000174263,0.000963368,-0.006613992,0.029736563,-0.006109873,0.393418430,-1.768812564,0.363432026,0.000995774,0.031069899,1.848123044
0.281443,0.000175696,0.000202563,0.000957553,-0.006220432,0.027967115,-0.005746310,0.408786337,-1.837906805,0.377628590,0.000994389,0.029221112,1.920315350
0.282424,0.000169795,0.000229096,0.000952101,-0.005813079,0.026135651,-0.005370005,0.421519746,-1.895156319,0.389391457,0.000993888,0.027307529,1.980131833
0.283405,0.000164298,0.000253808,0.000947024,-0.005394602,0.024254175,-0.004983425,0.431443024,-1.939771457,0.398558381,0.000994116,0.025341690,2.026747436
0.284385,0.000159217,0.000276655,0.000942330,-0.004967843,0.022335463,-0.004589193,0.438380536,-1.970962571,0.404967115,0.000994924,0.023336946,2.059337106
