time_s,x_filtered,y_filtered,z_filtered,vx,vy,vz,ax,ay,az,speed_norm_m_s,acc_norm_m_s2
13.162707,0.007231499,-0.040322274,0.005768735,-0.000591833,0.000079363,0.000240838,-0.270412072,0.036261519,0.110040615,0.000643869,0.294187905
13.163661,0.007230807,-0.040322181,0.005769017,-0.000866040,0.000116134,0.000352424,-0.302880905,0.040615501,0.123253377,0.000942186,0.329511542
13.164614,0.007229840,-0.040322051,0.005769410,-0.001165344,0.000156269,0.000474221,-0.323234502,0.043344862,0.131536004,0.001267806,0.351654718
13.165567,0.007228581,-0.040321883,0.005769923,-0.001478658,0.000198284,0.000601720,-0.332442081,0.044579573,0.135282906,0.001608668,0.361671869
13.166520,0.007227021,-0.040321673,0.005770558,-0.001795821,0.000240815,0.000730786,-0.331472863,0.044449604,0.134888496,0.001953718,0.360617432
13.167473,0.007225160,-0.040321424,0.005771315,-0.002107596,0.000282623,0.000857658,-0.321296064,0.043084923,0.130747182,0.002292905,0.349545844
13.168426,0.007223007,-0.040321135,0.005772191,-0.002405668,0.000322593,0.000978955,-0.302880905,0.040615501,0.123253377,0.002617185,0.329511542
13.169379,0.007220581,-0.040320810,0.005773179,-0.002682647,0.000359736,0.001091668,-0.277196604,0.037171306,0.112801490,0.002918517,0.301568963
13.170332,0.007217902,-0.040320451,0.005774268,-0.002932066,0.000393182,0.001193166,-0.245212381,0.032882309,0.099785934,0.003189867,0.266772545
13.171285,0.007215002,-0.040320062,0.005775449,-0.003148384,0.000422190,0.001281193,-0.207897453,0.027878480,0.084601118,0.003425204,0.226176723
13.172239,0.007211913,-0.040319647,0.005776706,-0.003326981,0.000446139,0.001353871,-0.166221041,0.022289787,0.067641453,0.003619504,0.180835934
13.173192,0.007208673,-0.040319213,0.005778024,-0.003464161,0.000464535,0.001409695,-0.121152362,0.016246200,0.049301351,0.003768746,0.131804617
13.174145,0.007205323,-0.040318764,0.005779387,-0.003557155,0.000477005,0.001447537,-0.073660636,0.009877690,0.029975221,0.003869916,0.080137207
13.175098,0.007201907,-0.040318306,0.005780778,-0.003604114,0.000483302,0.001466646,-0.024715082,0.003314225,0.010057476,0.003921003,0.026888142
13.176051,0.007198468,-0.040317845,0.005782177,-0.003604114,0.000483302,0.001466646,0.024715082,-0.003314225,-0.010057476,0.003921003,0.026888142
13.177004,0.007195052,-0.040317386,0.005783567,-0.003557155,0.000477005,0.001447537,0.073660636,-0.009877690,-0.029975221,0.003869916,0.080137207
13.177957,0.007191702,-0.040316937,0.005784930,-0.003464161,0.000464535,0.001409695,0.121152362,-0.016246200,-0.049301351,0.003768746,0.131804617
13.178910,0.007188462,-0.040316503,0.005786249,-0.003326981,0.000446139,0.001353871,0.166221041,-0.022289787,-0.067641453,0.003619504,0.180835934
13.179864,0.007185373,-0.040316089,0.005787506,-0.003148384,0.000422190,0.001281193,0.207897453,-0.027878480,-0.084601118,0.003425204,0.226176723
13.180817,0.007182473,-0.040315700,0.005788686,-0.002932066,0.000393182,0.001193166,0.245212381,-0.032882309,-0.099785934,0.003189867,0.266772545
13.181770,0.007179795,-0.040315340,0.005789776,-0.002682647,0.000359736,0.001091668,0.277196604,-0.037171306,-0.112801490,0.002918517,0.301568963
13.182723,0.007177368,-0.040315015,0.005790764,-0.002405668,0.000322593,0.000978955,0.302880905,-0.040615501,-0.123253377,0.002617185,0.329511542
13.183676,0.007175215,-0.040314726,0.005791639,-0.002107596,0.000282623,0.000857658,0.321296064,-0.043084923,-0.130747182,0.002292905,0.349545844
13.184629,0.007173355,-0.040314477,0.005792397,-0.001795821,0.000240815,0.000730786,0.331472863,-0.044449604,-0.134888496,0.001953718,0.360617432
13.185582,0.007171794,-0.040314268,0.005793032,-0.001478658,0.000198284,0.000601720,0.332442081,-0.044579573,-0.135282906,0.001608668,0.361671869
13.186535,0.007170535,-0.040314099,0.005793544,-0.001165344,0.000156269,0.000474221,0.323234502,-0.043344862,-0.131536004,0.001267806,0.351654718
13.187488,0.007169568,-0.040313969,0.005793938,-0.000866040,0.000116134,0.000352424,0.302880905,-0.040615501,-0.123253377,0.000942186,0.329511542
13.188442,0.007168876,-0.040313876,0.005794219,-0.000591833,0.000079363,0.000240838,0.270412072,-0.036261519,-0.110040615,0.000643869,0.294187905
13.189395,0.007168428,-0.040313816,0.005794401,-0.000354730,0.000047568,0.000144353,0.224858784,-0.030152948,-0.091503307,0.000385920,0.244629369
13.190348,0.007168184,-0.040313783,0.005794501,-0.000167665,0.000022483,0.000068229,0.165251822,-0.022159817,-0.067247042,0.000182407,0.179781497
13.192254,0.007168074,-0.040313769,0.005794546,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
13.193234,0.007168070,-0.040313768,0.005794550,-0.000011182,0.000000922,0.000013198,-0.022477381,0.001852610,0.026529290,0.000017322,0.034820512
13.194214,0.007168045,-0.040313766,0.005794580,-0.000043402,0.000003577,0.000051226,-0.042941863,0.003539314,0.050682823,0.000067236,0.066522769
13.195194,0.007167979,-0.040313761,0.005794658,-0.000094718,0.000007807,0.000111792,-0.061454442,0.005065141,0.072532591,0.000146731,0.095201264
13.196174,0.007167854,-0.040313751,0.005794805,-0.000163246,0.000013455,0.000192674,-0.078076114,0.006435117,0.092150587,0.000252890,0.120950490
13.197154,0.007167654,-0.040313734,0.005795041,-0.000247163,0.000020371,0.000291718,-0.092867878,0.007654270,0.109608803,0.000382889,0.143864938
13.198135,0.007167365,-0.040313710,0.005795382,-0.000344705,0.000028411,0.000406844,-0.105890730,0.008727627,0.124979233,0.000533995,0.164039102
13.199115,0.007166974,-0.040313678,0.005795843,-0.000454169,0.000037433,0.000536041,-0.117205667,0.009660216,0.138333869,0.000703570,0.181567474
13.200095,0.007166471,-0.040313637,0.005796437,-0.000573911,0.000047302,0.000677368,-0.126873686,0.010457065,0.149744703,0.000889066,0.196544546
13.201075,0.007165847,-0.040313585,0.005797174,-0.000702346,0.000057888,0.000828955,-0.134955784,0.011123200,0.159283729,0.001088029,0.209064811
13.202055,0.007165092,-0.040313523,0.005798065,-0.000837950,0.000069065,0.000989004,-0.141512957,0.011663649,0.167022938,0.001298098,0.219222763
13.203035,0.007164202,-0.040313450,0.005799115,-0.000979258,0.000080712,0.001155785,-0.146606204,0.012083440,0.173034324,0.001517004,0.227112892
13.204015,0.007163171,-0.040313365,0.005800332,-0.001124866,0.000092713,0.001327641,-0.150296520,0.012387600,0.177389879,0.001742570,0.232829693
13.204995,0.007161996,-0.040313268,0.005801719,-0.001273428,0.000104957,0.001502983,-0.152644903,0.012581156,0.180161596,0.001972712,0.236467657
13.205975,0.007160675,-0.040313159,0.005803279,-0.001423658,0.000117339,0.001680295,-0.153712350,0.012669136,0.181421468,0.002205440,0.238121277
13.206955,0.007159205,-0.040313038,0.005805013,-0.001574332,0.000129758,0.001858131,-0.153559858,0.012656567,0.181241486,0.002438854,0.237885045
13.207935,0.007157589,-0.040312905,0.005806921,-0.001724284,0.000142117,0.002035114,-0.152248423,0.012548478,0.179693644,0.002671150,0.235853455
13.208915,0.007155826,-0.040312759,0.005809001,-0.001872407,0.000154326,0.002209939,-0.149839043,0.012349894,0.176849935,0.002900613,0.232120999
13.209896,0.007153920,-0.040312602,0.005811251,-0.002017656,0.000166297,0.002381371,-0.146392714,0.012065844,0.172782350,0.003125623,0.226782168
13.210876,0.007151872,-0.040312433,0.005813668,-0.002159044,0.000177951,0.002548246,-0.141970434,0.011701355,0.167562883,0.003344652,0.219931457
13.211856,0.007149689,-0.040312253,0.005816245,-0.002295644,0.000189209,0.002709471,-0.136633200,0.011261454,0.161263527,0.003556265,0.211663357
13.212836,0.007147374,-0.040312063,0.005818976,-0.002426590,0.000200002,0.002864022,-0.130442008,0.010751170,0.153956273,0.003759118,0.202072361
13.213816,0.007144935,-0.040311862,0.005821856,-0.002551075,0.000210262,0.003010947,-0.123457856,0.010175528,0.145713115,0.003951961,0.191252962
13.214796,0.007142376,-0.040311651,0.005824876,-0.002668350,0.000219928,0.003149363,-0.115741740,0.009539558,0.136606045,0.004133637,0.179299652
13.215776,0.007139707,-0.040311431,0.005828026,-0.002777730,0.000228943,0.003278460,-0.107354657,0.008848285,0.126707057,0.004303080,0.166306923
13.216756,0.007136934,-0.040311202,0.005831299,-0.002878585,0.000237256,0.003397496,-0.098357605,0.008106739,0.116088141,0.004459319,0.152369269
13.217736,0.007134067,-0.040310966,0.005834683,-0.002970349,0.000244819,0.003505802,-0.088811580,0.007319945,0.104821292,0.004601473,0.137581182
13.218716,0.007131115,-0.040310723,0.005838167,-0.003052512,0.000251591,0.003602776,-0.078777579,0.006492932,0.092978502,0.004728755,0.122037154
13.219696,0.007128087,-0.040310473,0.005841741,-0.003124627,0.000257535,0.003687891,-0.068316600,0.005630727,0.080631763,0.004840471,0.105831679
13.220677,0.007124994,-0.040310218,0.005845392,-0.003186305,0.000262619,0.003760688,-0.057489639,0.004738357,0.067853069,0.004936019,0.089059247
13.221657,0.007121845,-0.040309958,0.005849108,-0.003237217,0.000266815,0.003820778,-0.046357693,0.003820851,0.054714411,0.005014889,0.071814353
13.222637,0.007118652,-0.040309695,0.005852877,-0.003277095,0.000270102,0.003867844,-0.034981759,0.002883234,0.041287782,0.005076664,0.054191489
13.223617,0.007115425,-0.040309429,0.005856686,-0.003305728,0.000272462,0.003901638,-0.023422834,0.001930535,0.027645176,0.005121021,0.036285147
13.224597,0.007112176,-0.040309162,0.005860521,-0.003322968,0.000273883,0.003921986,-0.011741916,0.000967781,0.013858584,0.005147728,0.018189820
13.225577,0.007108915,-0.040308893,0.005864369,-0.003328724,0.000274357,0.003928780,0.000000000,-0.000000000,-0.000000000,0.005156645,0.000000000
13.226557,0.007105654,-0.040308624,0.005868217,-0.003322968,0.000273883,0.003921986,0.011741916,-0.000967781,-0.013858584,0.005147728,0.018189820
13.227537,0.007102405,-0.040308356,0.005872052,-0.003305728,0.000272462,0.003901638,0.023422834,-0.001930535,-0.027645176,0.005121021,0.036285147
13.228517,0.007099178,-0.040308090,0.005875861,-0.003277095,0.000270102,0.003867844,0.034981759,-0.002883234,-0.041287782,0.005076664,0.054191489
13.229497,0.007095985,-0.040307827,0.005879630,-0.003237217,0.000266815,0.003820778,0.046357693,-0.003820851,-0.054714411,0.005014889,0.071814353
13.230477,0.007092836,-0.040307568,0.005883346,-0.003186305,0.000262619,0.003760688,0.057489639,-0.004738357,-0.067853069,0.004936019,0.089059247
13.231458,0.007089743,-0.040307313,0.005886997,-0.003124627,0.000257535,0.003687891,0.068316600,-0.005630727,-0.080631763,0.004840471,0.105831679
13.232438,0.007086715,-0.040307063,0.005890571,-0.003052512,0.000251591,0.003602776,0.078777579,-0.006492932,-0.092978502,0.004728755,0.122037154
13.233418,0.007083763,-0.040306820,0.005894055,-0.002970349,0.000244819,0.003505802,0.088811580,-0.007319945,-0.104821292,0.004601473,0.137581182
13.234398,0.007080896,-0.040306583,0.005897439,-0.002878585,0.000237256,0.003397496,0.098357605,-0.008106739,-0.116088141,0.004459319,0.152369269
13.235378,0.007078123,-0.040306355,0.005900711,-0.002777730,0.000228943,0.003278460,0.107354657,-0.008848285,-0.126707057,0.004303080,0.166306923
13.236358,0.007075454,-0.040306135,0.005903862,-0.002668350,0.000219928,0.003149363,0.115741740,-0.009539558,-0.136606045,0.004133637,0.179299652
13.237338,0.007072895,-0.040305924,0.005906882,-0.002551075,0.000210262,0.003010947,0.123457856,-0.010175528,-0.145713115,0.003951961,0.191252962
13.238318,0.007070455,-0.040305723,0.005909761,-0.002426590,0.000200002,0.002864022,0.130442008,-0.010751170,-0.153956273,0.003759118,0.202072361
13.239298,0.007068141,-0.040305532,0.005912493,-0.002295644,0.000189209,0.002709471,0.136633200,-0.011261454,-0.161263527,0.003556265,0.211663357
13.240278,0.007065957,-0.040305352,0.005915070,-0.002159044,0.000177951,0.002548246,0.141970434,-0.011701355,-0.167562883,0.003344652,0.219931457
13.241258,0.007063910,-0.040305183,0.005917486,-0.002017656,0.000166297,0.002381371,0.146392714,-0.012065844,-0.172782350,0.003125623,0.226782168
13.242239,0.007062004,-0.040305026,0.005919737,-0.001872407,0.000154326,0.002209939,0.149839043,-0.012349894,-0.176849935,0.002900613,0.232120999
13.243219,0.007060241,-0.040304881,0.005921817,-0.001724284,0.000142117,0.002035114,0.152248423,-0.012548478,-0.179693644,0.002671150,0.235853455
13.244199,0.007058624,-0.040304748,0.005923725,-0.001574332,0.000129758,0.001858131,0.153559858,-0.012656567,-0.181241486,0.002438854,0.237885045
13.245179,0.007057155,-0.040304627,0.005925459,-0.001423658,0.000117339,0.001680295,0.153712350,-0.012669136,-0.181421468,0.002205440,0.238121277
13.246159,0.007055834,-0.040304518,0.005927019,-0.001273428,0.000104957,0.001502983,0.152644903,-0.012581156,-0.180161596,0.001972712,0.236467657
13.247139,0.007054659,-0.040304421,0.005928406,-0.001124866,0.000092713,0.001327641,0.150296520,-0.012387600,-0.177389879,0.001742570,0.232829693
13.248119,0.007053628,-0.040304336,0.005929622,-0.000979258,0.000080712,0.001155785,0.146606204,-0.012083440,-0.173034324,0.001517004,0.227112892
13.249099,0.007052738,-0.040304263,0.005930673,-0.000837950,0.000069065,0.000989004,0.141512957,-0.011663649,-0.167022938,0.001298098,0.219222763
13.250079,0.007051983,-0.040304200,0.005931563,-0.000702346,0.000057888,0.000828955,0.134955784,-0.011123200,-0.159283729,0.001088029,0.209064811
13.251059,0.007051359,-0.040304149,0.005932301,-0.000573911,0.000047302,0.000677368,0.126873686,-0.010457065,-0.149744703,0.000889066,0.196544546
13.252039,0.007050856,-0.040304107,0.005932894,-0.000454169,0.000037433,0.000536041,0.117205667,-0.009660216,-0.138333869,0.000703570,0.181567474
13.253019,0.007050465,-0.040304075,0.005933355,-0.000344705,0.000028411,0.000406844,0.105890730,-0.008727627,-0.124979233,0.000533995,0.164039102
13.254000,0.007050176,-0.040304051,0.005933696,-0.000247163,0.000020371,0.000291718,0.092867878,-0.007654270,-0.109608803,0.000382889,0.143864938
13.254980,0.007049976,-0.040304035,0.005933932,-0.000163246,0.000013455,0.000192674,0.078076114,-0.006435117,-0.092150587,0.000252890,0.120950490
13.255960,0.007049851,-0.040304025,0.005934080,-0.000094718,0.000007807,0.000111792,0.061454442,-0.005065141,-0.072532591,0.000146731,0.095201264
13.256940,0.007049785,-0.040304019,0.005934158,-0.000043402,0.000003577,0.000051226,0.042941863,-0.003539314,-0.050682823,0.000067236,0.066522769
13.258900,0.007049756,-0.040304017,0.005934192,-0.000000000,-0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000
13.259870,0.007049745,-0.040304022,0.005934217,-0.000034403,-0.000015982,0.000075496,-0.068832106,-0.031976192,0.151048966,0.000084491,0.169044745
13.260840,0.007049670,-0.040304057,0.005934382,-0.000129637,-0.000060223,0.000284483,-0.125517370,-0.058309527,0.275442232,0.000318376,0.308258064
13.261811,0.007049477,-0.040304146,0.005934804,-0.000274274,-0.000127415,0.000601882,-0.170791964,-0.079341995,0.374795295,0.000673590,0.419447923
13.262781,0.007049125,-0.040304310,0.005935577,-0.000457600,-0.000212579,0.001004182,-0.205392060,-0.095415589,0.450723652,0.001123819,0.504422286
13.263751,0.007048580,-0.040304563,0.005936773,-0.000669614,-0.000311072,0.001469439,-0.230053831,-0.106872300,0.504842800,0.001644506,0.564989120
13.264721,0.007047819,-0.040304917,0.005938442,-0.000901033,-0.000418578,0.001977277,-0.245513448,-0.114054118,0.538768236,0.002212847,0.602956389
13.265692,0.007046828,-0.040305377,0.005940617,-0.001143285,-0.000531117,0.002508887,-0.252507084,-0.117303036,0.554115457,0.002807793,0.620132058
13.266662,0.007045600,-0.040305948,0.005943313,-0.001388512,-0.000645038,0.003047028,-0.251770912,-0.116961045,0.552499960,0.003410047,0.618324093
13.267632,0.007044135,-0.040306628,0.005946527,-0.001629574,-0.000757024,0.003576026,-0.244041103,-0.113370136,0.535537242,0.004002069,0.599340459
13.268602,0.007042441,-0.040307415,0.005950244,-0.001860040,-0.000864088,0.004081774,-0.230053831,-0.106872300,0.504842800,0.004568072,0.564989120
13.269573,0.007040531,-0.040308302,0.005954436,-0.002074198,-0.000963576,0.004551733,-0.210545266,-0.097809529,0.462032130,0.005094021,0.517078043
13.270543,0.007038423,-0.040309282,0.005959062,-0.002267047,-0.001053164,0.004974932,-0.186251581,-0.086523814,0.408720731,0.005567639,0.457415192
13.271513,0.007036140,-0.040310342,0.005964071,-0.002434301,-0.001130863,0.005341965,-0.157908949,-0.073357147,0.346524098,0.005978400,0.387808532
13.272483,0.007033709,-0.040311472,0.005969407,-0.002572391,-0.001195013,0.005644996,-0.126253542,-0.058651518,0.277057728,0.006317533,0.310066029
13.273453,0.007031159,-0.040312656,0.005975003,-0.002678458,-0.001244287,0.005877755,-0.092021532,-0.042748920,0.201937120,0.006578023,0.225995648
13.274424,0.007028522,-0.040313881,0.005980788,-0.002750359,-0.001277689,0.006035540,-0.055949092,-0.025991343,0.122777769,0.006754606,0.137405354
13.275394,0.007025833,-0.040315130,0.005986689,-0.002786667,-0.001294556,0.006115216,-0.018772393,-0.008720780,0.041195172,0.006843775,0.046103112
13.276364,0.007023127,-0.040316388,0.005992629,-0.002786667,-0.001294556,0.006115216,0.018772393,0.008720780,-0.041195172,0.006843775,0.046103112
13.277334,0.007020438,-0.040317637,0.005998530,-0.002750359,-0.001277689,0.006035540,0.055949092,0.025991343,-0.122777769,0.006754606,0.137405354
13.278305,0.007017801,-0.040318861,0.006004315,-0.002678458,-0.001244287,0.005877755,0.092021532,0.042748920,-0.201937120,0.006578023,0.225995648
13.279275,0.007015251,-0.040320046,0.006009911,-0.002572391,-0.001195013,0.005644996,0.126253542,0.058651518,-0.277057728,0.006317533,0.310066029
13.280245,0.007012820,-0.040321176,0.006015246,-0.002434301,-0.001130863,0.005341965,0.157908949,0.073357147,-0.346524098,0.005978400,0.387808532
13.281215,0.007010537,-0.040322236,0.006020256,-0.002267047,-0.001053164,0.004974932,0.186251581,0.086523814,-0.408720731,0.005567639,0.457415192
13.282185,0.007008429,-0.040323215,0.006024882,-0.002074198,-0.000963576,0.004551733,0.210545266,0.097809529,-0.462032130,0.005094021,0.517078043
13.283156,0.007006519,-0.040324103,0.006029073,-0.001860040,-0.000864088,0.004081774,0.230053831,0.106872300,-0.504842800,0.004568072,0.564989120
13.284126,0.007004825,-0.040324890,0.006032791,-0.001629574,-0.000757024,0.003576026,0.244041103,0.113370136,-0.535537242,0.004002069,0.599340459
13.285096,0.007003361,-0.040325570,0.006036005,-0.001388512,-0.000645038,0.003047028,0.251770912,0.116961045,-0.552499960,0.003410047,0.618324093
13.286066,0.007002132,-0.040326141,0.006038700,-0.001143285,-0.000531117,0.002508887,0.252507084,0.117303036,-0.554115457,0.002807793,0.620132058
13.287037,0.007001141,-0.040326601,0.006040875,-0.000901033,-0.000418578,0.001977277,0.245513448,0.114054118,-0.538768236,0.002212847,0.602956389
13.288007,0.007000380,-0.040326954,0.006042545,-0.000669614,-0.000311072,0.001469439,0.230053831,0.106872300,-0.504842800,0.001644506,0.564989120
13.288977,0.006999835,-0.040327208,0.006043740,-0.000457600,-0.000212579,0.001004182,0.205392060,0.095415589,-0.450723652,0.001123819,0.504422286
13.289947,0.006999483,-0.040327371,0.006044514,-0.000274274,-0.000127415,0.000601882,0.170791964,0.079341995,-0.374795295,0.000673590,0.419447923
13.290918,0.006999291,-0.040327461,0.006044936,-0.000129637,-0.000060223,0.000284483,0.125517370,0.058309527,-0.275442232,0.000318376,0.308258064
13.292858,0.006999204,-0.040327501,0.006045126,-0.000000000,-0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000
13.293831,0.006999202,-0.040327503,0.006045133,-0.000007891,-0.000008058,0.000023129,-0.015971935,-0.016309307,0.046815893,0.000025733,0.052084777
13.294805,0.006999184,-0.040327521,0.006045185,-0.000030629,-0.000031276,0.000089777,-0.030513548,-0.031158079,0.089439318,0.000099880,0.099505246
13.295778,0.006999138,-0.040327569,0.006045321,-0.000066842,-0.000068254,0.000195922,-0.043668181,-0.044590575,0.127997319,0.000217972,0.142402750
13.296751,0.006999050,-0.040327658,0.006045578,-0.000115202,-0.000117635,0.000337672,-0.055479178,-0.056651053,0.162616941,0.000375675,0.180918630
13.297725,0.006998910,-0.040327801,0.006045988,-0.000174422,-0.000178106,0.000511253,-0.065989881,-0.067383773,0.193425229,0.000568792,0.215194230
13.298698,0.006998707,-0.040328008,0.006046582,-0.000243257,-0.000248395,0.000713019,-0.075243635,-0.076832991,0.220549227,0.000793265,0.245370892
13.299671,0.006998434,-0.040328288,0.006047384,-0.000320505,-0.000327275,0.000939444,-0.083283781,-0.085042968,0.244115979,0.001045173,0.271589959
13.300645,0.006998081,-0.040328648,0.006048418,-0.000405006,-0.000413561,0.001187128,-0.090153664,-0.092057962,0.264252530,0.001320733,0.293992774
13.301618,0.006997643,-0.040329095,0.006049701,-0.000495642,-0.000506111,0.001452794,-0.095896625,-0.097922231,0.281085924,0.001616298,0.312720679
13.302592,0.006997115,-0.040329635,0.006051251,-0.000591337,-0.000603828,0.001733289,-0.100556009,-0.102680034,0.294743206,0.001928361,0.327915017
13.303565,0.006996491,-0.040330272,0.006053079,-0.000691058,-0.000705655,0.002025583,-0.104175159,-0.106375630,0.305351421,0.002253552,0.339717131
13.304538,0.006995768,-0.040331009,0.006055197,-0.000793812,-0.000810580,0.002326770,-0.106797417,-0.109053278,0.313037612,0.002588636,0.348268363
13.305512,0.006994945,-0.040331850,0.006057611,-0.000898651,-0.000917633,0.002634068,-0.108466127,-0.110757235,0.317928825,0.002930519,0.353710056
13.306485,0.006994019,-0.040332796,0.006060326,-0.001004668,-0.001025890,0.002944818,-0.109224631,-0.111531762,0.320152104,0.003276242,0.356183553
13.307458,0.006992989,-0.040333847,0.006063344,-0.001110998,-0.001134466,0.003256486,-0.109116273,-0.111421115,0.319834492,0.003622986,0.355830196
13.308432,0.006991856,-0.040335004,0.006066665,-0.001216818,-0.001242521,0.003566659,-0.108184396,-0.110469554,0.317103036,0.003968068,0.352791328
13.309405,0.006990621,-0.040336266,0.006070286,-0.001321348,-0.001349259,0.003873050,-0.106472344,-0.108721338,0.312084779,0.004308942,0.347208293
13.310378,0.006989284,-0.040337630,0.006074202,-0.001423850,-0.001453925,0.004173495,-0.104023458,-0.106220725,0.304906765,0.004643201,0.339222431
13.311352,0.006987850,-0.040339095,0.006078408,-0.001523626,-0.001555810,0.004465954,-0.100881083,-0.103011974,0.295696040,0.004968574,0.328975087
13.312325,0.006986319,-0.040340658,0.006082893,-0.001620025,-0.001654244,0.004748510,-0.097088561,-0.099139344,0.284579648,0.005282930,0.316607602
13.313298,0.006984697,-0.040342314,0.006087648,-0.001712432,-0.001748604,0.005019370,-0.092689235,-0.094647092,0.271684632,0.005584274,0.302261320
13.314272,0.006982987,-0.040344060,0.006092660,-0.001800280,-0.001838307,0.005276865,-0.087726450,-0.089579478,0.257138039,0.005870748,0.286077584
13.315245,0.006981194,-0.040345891,0.006097916,-0.001883041,-0.001922816,0.005519448,-0.082243546,-0.083980761,0.241066911,0.006140633,0.268197735
13.316218,0.006979323,-0.040347802,0.006103399,-0.001960230,-0.002001635,0.005745698,-0.076283869,-0.077895199,0.223598295,0.006392346,0.248763116
13.317192,0.006977380,-0.040349786,0.006109095,-0.002031403,-0.002074312,0.005954316,-0.069890761,-0.071367050,0.204859233,0.006624443,0.227915071
13.318165,0.006975371,-0.040351838,0.006114985,-0.002096160,-0.002140437,0.006144127,-0.063107565,-0.064440573,0.184976771,0.006835617,0.205794942
13.319139,0.006973302,-0.040353950,0.006121049,-0.002154142,-0.002199644,0.006314081,-0.055977623,-0.057160028,0.164077953,0.007024698,0.182544071
13.320112,0.006971180,-0.040356117,0.006127270,-0.002205034,-0.002251610,0.006463250,-0.048544280,-0.049569672,0.142289824,0.007190655,0.158303801
13.321085,0.006969012,-0.040358331,0.006133624,-0.002248559,-0.002296055,0.006590830,-0.040850879,-0.041713764,0.119739428,0.007332594,0.133215476
13.322059,0.006966805,-0.040360585,0.006140093,-0.002284488,-0.002332743,0.006696142,-0.032940762,-0.033636563,0.096553809,0.007449757,0.107420437
13.323032,0.006964567,-0.040362870,0.006146652,-0.002312629,-0.002361478,0.006778627,-0.024857272,-0.025382327,0.072860012,0.007541526,0.081060027
13.324005,0.006962305,-0.040365179,0.006153281,-0.002332835,-0.002382111,0.006837855,-0.016643753,-0.016995316,0.048785082,0.007607420,0.054275589
13.324979,0.006960028,-0.040367504,0.006159956,-0.002345001,-0.002394534,0.006873515,-0.008343548,-0.008519787,0.024456063,0.007647093,0.027208466
13.325952,0.006957743,-0.040369838,0.006166654,-0.002349064,-0.002398683,0.006885422,0.000000000,0.000000000,-0.000000000,0.007660341,0.000000000
13.326925,0.006955458,-0.040372171,0.006173352,-0.002345001,-0.002394534,0.006873515,0.008343548,0.008519787,-0.024456063,0.007647093,0.027208466
13.327899,0.006953181,-0.040374497,0.006180027,-0.002332835,-0.002382111,0.006837855,0.016643753,0.016995316,-0.048785082,0.007607420,0.054275589
13.328872,0.006950919,-0.040376806,0.006186656,-0.002312629,-0.002361478,0.006778627,0.024857272,0.025382327,-0.072860012,0.007541526,0.081060027
13.329845,0.006948681,-0.040379091,0.006193216,-0.002284488,-0.002332743,0.006696142,0.032940762,0.033636563,-0.096553809,0.007449757,0.107420437
13.330819,0.006946474,-0.040381344,0.006199684,-0.002248559,-0.002296055,0.006590830,0.040850879,0.041713764,-0.119739428,0.007332594,0.133215476
13.331792,0.006944306,-0.040383558,0.006206039,-0.002205034,-0.002251610,0.006463250,0.048544280,0.049569672,-0.142289824,0.007190655,0.158303801
13.332765,0.006942184,-0.040385725,0.006212259,-0.002154142,-0.002199644,0.006314081,0.055977623,0.057160028,-0.164077953,0.007024698,0.182544071
13.333739,0.006940115,-0.040387838,0.006218324,-0.002096160,-0.002140437,0.006144127,0.063107565,0.064440573,-0.184976771,0.006835617,0.205794942
13.334712,0.006938106,-0.040389890,0.006224213,-0.002031403,-0.002074312,0.005954316,0.069890761,0.071367050,-0.204859233,0.006624443,0.227915071
13.335686,0.006936163,-0.040391874,0.006229909,-0.001960230,-0.002001635,0.005745698,0.076283869,0.077895199,-0.223598295,0.006392346,0.248763116
13.336659,0.006934292,-0.040393784,0.006235393,-0.001883041,-0.001922816,0.005519448,0.082243546,0.083980761,-0.241066911,0.006140633,0.268197735
13.337632,0.006932499,-0.040395615,0.006240648,-0.001800280,-0.001838307,0.005276865,0.087726450,0.089579478,-0.257138039,0.005870748,0.286077584
13.338606,0.006930789,-0.040397361,0.006245660,-0.001712432,-0.001748604,0.005019370,0.092689235,0.094647092,-0.271684632,0.005584274,0.302261320
13.339579,0.006929167,-0.040399018,0.006250415,-0.001620025,-0.001654244,0.004748510,0.097088561,0.099139344,-0.284579648,0.005282930,0.316607602
13.340552,0.006927636,-0.040400580,0.006254901,-0.001523626,-0.001555810,0.004465954,0.100881083,0.103011974,-0.295696040,0.004968574,0.328975087
13.341526,0.006926202,-0.040402045,0.006259106,-0.001423850,-0.001453925,0.004173495,0.104023458,0.106220725,-0.304906765,0.004643201,0.339222431
13.342499,0.006924866,-0.040403410,0.006263023,-0.001321348,-0.001349259,0.003873050,0.106472344,0.108721338,-0.312084779,0.004308942,0.347208293
13.343472,0.006923630,-0.040404671,0.006266644,-0.001216818,-0.001242521,0.003566659,0.108184396,0.110469554,-0.317103036,0.003968068,0.352791328
13.344446,0.006922497,-0.040405828,0.006269965,-0.001110998,-0.001134466,0.003256486,0.109116273,0.111421115,-0.319834492,0.003622986,0.355830196
